appid,name,developer,genres_steam,price,country
549660,Wondee,Garret Polk,"Acción, Indie",3.29,
45400,Fortix,Nemesys Games,Indie,0.99,España
326990,Deep Eclipse: New Space Odyssey,Ultravision Interactive,"Acción, Indie",0.99,
307960,IL-2 Sturmovik: Battle of Stalingrad,1C Game Studios,"Acción, Simuladores",48.99,
314160,Microsoft Flight Simulator X: Steam Edition,Microsoft Game Studios,Simuladores,24.99,
517970,CRANGA!: Harbor Frenzy,HandMade Game,"Acción, Casual, Indie, Simuladores",9.99,España
342350,Into The Gloom,earrgames,"Acción, Aventura, Casual, Indie, Simuladores",5.89,
680620,Bouncy Bob,Sleepwalking Potatoes,"Acción, Casual, Indie",4.99,
206060,Avernum 6,Spiderweb Software,"Rol, Indie",4.99,Irlanda
298840,Millennium 4 - Beyond Sunset,Aldorlea Games,"Aventura, Casual, Indie, Rol",9.99,España
819550,Cheese Maze,SilentFuture,"Casual, Indie",5.89,Suiza
1164060,The Last Show of Mr. Chardish,Punk Notion,"Acción, Aventura, Casual, Indie",9.75,
1446330,100 hidden snails,Anatoliy Loginovskikh,"Casual, Indie",0.59,Rusia
91700,E.Y.E: Divine Cybermancy,Streum On Studio,"Acción, Indie, Rol",9.75,Alemania
24840,Medal of Honor: Airborne,EA Los Angeles,Acción,0.0,Estados Unidos
24780,SimCity™ 4 Deluxe Edition,EA - Maxis,"Simuladores, Estrategia",19.99,
2138180,晨海星澜 - 追忆篇,晨海星澜游戏工作室/Morning Starland,"Aventura, Casual, Indie, Rol, Estrategia",8.79,
250180,METAL SLUG 3,SNK CORPORATION,Acción,6.99,Japón
745370,Purple Heart,Artalasky,"Aventura, Indie",16.79,
446050,Operation KREEP,Magic Item Tech,"Acción, Indie",2.99,
322500,SUPERHOT,SUPERHOT Team,"Acción, Indie",22.49,
371370,Advent,Omega Games,Rol,0.0,
1058020,"STAR WARS™ Battlefront (Classic, 2004)",Pandemic Studios,Acción,9.75,Canadá
521330,Skull Ball Heroes,"Strength in Numbers Studios, Inc","Acción, Casual, Free to Play, Indie, Deportes, Acceso anticipado",0.0,
7530,Two Worlds II Castle Defense,Reality Pump Studios,Estrategia,9.75,España
304410,Hexcells Infinite,Matthew Brown,"Casual, Indie, Estrategia",4.99,Reino Unido
365200,LOUD on Planet X,Pop Sandbox,"Acción, Casual, Indie",0.0,
358350,Secret Agent,Apogee Entertainment,Acción,4.99,Canadá
269850,Get Packed: Fully Loaded,Moonshine Studios,"Acción, Casual, Indie",1.67,
768170,Medieval Real Estate,Desconocido,"Casual, Simuladores",5.89,Desconocido
804490,Creed: Rise to Glory™,Survios,"Acción, Indie, Simuladores, Deportes",24.99,Luxemburgo
578720,A Mortician's Tale,Laundry Bear Games,"Casual, Indie",8.19,
255300,Journey of a Roach,Koboldgames,"Aventura, Indie",6.99,
378350,Chromadrome 2,Alpha72 Games,"Acción, Carreras",2.99,
580680,CYBER JOLT (VR),Deceptive Games,"Acción, Casual, Indie, Carreras",0.89,España
1237970,Titanfall® 2,Respawn Entertainment,Acción,29.99,México
284750,Enigmatis: The Ghosts of Maple Creek,Artifex Mundi,"Aventura, Casual",2.95,España
420970,RoBoRumble,Metropolis,"Indie, Estrategia",7.79,
291650,Pillars of Eternity,Obsidian Entertainment,Rol,36.99,España
324110,Moto Racer Collection,Microids,"Carreras, Deportes",9.99,Francia
20540,Company of Heroes: Tales of Valor,Relic Entertainment,Estrategia,18.49,Canadá
449250,A Little Lily Princess,Hanabira,"Indie, Simuladores",14.79,Japón
454100,Dungeon Escape,Roenko Games,"Acción, Aventura, Indie",3.99,
726070,Hidden Object - Sweet Home,Sabrina Aridi,"Aventura, Casual, Indie, Simuladores",2.99,España
1782860,Community College Hero: Fun and Games,Hosted Games,"Aventura, Indie, Rol",4.99,España
434250,Masked Shooters 2,Nightbinder,"Acción, Indie",29.99,España
760410,Don't Be Afraid,Limo Games,"Acción, Aventura, Indie, Simuladores",1.95,
387840,Alpha Runner,LightsoutGames,"Aventura, Casual, Indie",0.99,
39120,RIFT,gamigo US Inc.,"Acción, Aventura, Multijugador masivo, Rol, Free to Play",0.0,
1002830,Latte Stand Tycoon,Inner Realm Studios,"Aventura, Casual, Indie, Rol, Simuladores",3.99,
2958700,相亲攻略之宝贝别再选我了,心笺文化,"Rol, Simuladores",1.99,
707850,Jigsaw Puzzles,Boogygames Studios,"Aventura, Casual, Indie, Estrategia",1.99,España
434070,Plight of the Zombie,"Spark Plug Games, LLC",Indie,2.39,
493650,Deep Space Dash,Delusional Games,"Acción, Casual, Indie",0.99,España
379430,Kingdom Come: Deliverance,Warhorse Studios,"Acción, Aventura, Rol",29.99,
343340,Tiamat X,BBQ Games,"Acción, Indie",1.59,
345180,Victor Vran ARPG,Haemimont Games,"Acción, Aventura, Indie, Rol",19.99,España
37420,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",Size Five Games,"Aventura, Indie",3.99,Reino Unido
449540,There's Poop In My Soup,K Bros Games,"Casual, Indie",0.99,España
24200,DC Universe™ Online,Dimensional Ink Games,"Acción, Aventura, Multijugador masivo, Rol, Free to Play",0.0,
8000,Tomb Raider: Anniversary,Crystal Dynamics,"Acción, Aventura",8.99,Estados Unidos
1236700,Goddess of Hentai,Reaper Games,"Acción, Casual, Indie, Rol",0.99,
3410180,Overlooting,Posing Possums,"Aventura, Rol, Estrategia",6.99,
645090,Zup! 5,Quiet River,"Casual, Indie",1.99,Suiza
779060,Cyborg Invasion Shooter 2: Battle Of Earth,Tero Lunkka,"Acción, Indie",4.99,Finlandia
763210,Amelon,Pjural,"Aventura, Casual, Indie, Rol",0.8,
301690,Cobi Treasure Deluxe,Cobra Mobile,Casual,2.39,España
562500,Warstone TD,Battlecruiser Games,"Indie, Estrategia",14.99,
576480,Drunken Fight Simulator,Volens Nolens Games,"Acción, Indie",0.49,España
725780,Play With Me: Escape Room,Airem,"Acción, Aventura, Casual, Indie, Simuladores, Free to Play",2.99,Suiza
659860,作业本战记（exercise book epic）,SilverBlade,Estrategia,0.99,
484890,Crazy Otto,Extend Mode,"Acción, Casual, Indie",0.99,
1869370,Sex Adventures - The Secret Club,DIG Publishing,"Casual, Indie",1.99,Reino Unido
24870,Need for Speed: Shift,Slightly Mad Studios,Carreras,0.0,España
895620,Spellcaster University,Sneaky Yak Studio,"Simuladores, Estrategia",20.99,
654850,Masked Forces: Zombie Survival,Nightbinder,"Acción, Indie",4.99,España
341000,Mad Games Tycoon,Eggcode,"Casual, Indie, Simuladores, Estrategia",14.99,
439530,Rock-N-Rogue: A Boo Bunny Plague Adventure,On The Level Game Studios,"Acción, Aventura, Indie",1.59,Canadá
379320,Clandestinity of Elsie,COLNELIUS,"Acción, Indie",0.0,
473470,Purgatory,Eduard Mirica,"Acción, Aventura, Indie, Rol, Estrategia",0.99,
612100,These nights in Cairo,Salamandra88,"Casual, Indie",7.79,
825310,Dude Simulator 2,Kiddy,"Acción, Aventura, Indie, Carreras, Simuladores",4.99,China
620940,Invisibox,Retrific,"Casual, Indie",1.99,España
548320,Magical Mysteries: Path of the Sorceress,Alder Games,"Aventura, Casual, Indie, Rol, Estrategia",3.99,España
407530,ARK: The Survival Of The Fittest,Studio Wildcard,"Acción, Aventura, Indie, Multijugador masivo, Rol, Estrategia",0.0,Canadá
657730,Wolflord - Werewolf Online,LizardFactory,"Indie, Rol, Estrategia, Acceso anticipado",0.0,España
412880,Drift Streets Japan,JDM4iK Games,"Acción, Indie, Multijugador masivo, Carreras, Simuladores, Deportes",0.49,España
291910,Firefighters 2014,VIS - Visual Imagination Software,"Acción, Simuladores",9.99,
835560,Ancient Rush 2,Heideland GameWorks,"Acción, Aventura, Casual, Indie",3.99,
347930,Hatland Adventures,Fractal Alligator,"Acción, Indie",2.99,
314210,Tesla Breaks the World!,Archetype Global,"Aventura, Indie",9.99,
433210,Rhino's Rage,Defroids,"Indie, Rol, Estrategia",0.49,
1433030,MOAI 7: Mystery Coast,Gamefjord,"Casual, Simuladores, Estrategia",8.99,
600330,CONTRACTED,Hardy Games,"Violencia, Sangrientos, Acción",1.99,
286440,Rover Rescue,Pointscape,"Acción, Indie, Estrategia",0.0,
6880,Just Cause,Avalanche Studios,Acción,6.99,Estados Unidos
764990,"Whack the Serial Killer 20 Ways plus Neighbour, Burglars...",Whack It,Acción,4.99,
508290,$1 Ride,BeHappy Studios,"Acción, Casual, Indie",0.99,
1573100,Subterrain: Mines of Titan,Pixellore Inc,"Indie, Rol",18.49,Suiza
734120,Bonbon,Aetheric Games,"Aventura, Indie",3.99,
738760,the Line,Marginal act,"Aventura, Indie, Simuladores",4.99,España
552520,Far Cry® 5,Ubisoft Montreal,"Acción, Aventura",8.99,Canadá
6010,Indiana Jones® and the Fate of Atlantis™,LucasArts,Aventura,5.89,Estados Unidos
351150,DRAGON: A Game About a Dragon,Games With Dragons In,"Aventura, Indie",4.99,
1944570,Boneraiser Minions,caiys,"Acción, Casual, Indie, Rol",4.49,
1109360,Hentai Mosaique Fix-IT Shoppe,Lil Hentai Games,"Casual, Rol",2.99,Hong Kong
331610,Movie Studio Boss: The Sequel,Eddy & Gary & Friends,"Casual, Indie, Simuladores",9.99,
1331550,Big Ambitions,Hovgaard Games,"Indie, Simuladores, Acceso anticipado",22.99,
1111620,Gloomy Eyes VR,3DAR,"Aventura, Casual",7.39,
1733060,Ever Seen A Cat?,EverCats,Casual,4.99,España
502470,Airport Simulator 3: Day & Night,United Independent Entertainment,"Casual, Simuladores, Estrategia",14.79,Estados Unidos
205060,BIT.TRIP CORE,Gaijin Games,"Acción, Indie",9.99,Rusia
217290,Din's Curse,Soldak Entertainment,"Acción, Indie, Rol",9.75,
769150,Casino Slot Machines,Boogygames Studios,"Aventura, Casual, Indie, Simuladores, Deportes",1.99,España
426040,Goodnight Butcher,Perfect Square Studios,Indie,1.99,
453810,Blasting Agent: Ultimate Edition,"Axol Studio, LLC","Acción, Aventura, Indie",2.99,
366210,Sleep Attack,Bad Seed,"Casual, Indie, Estrategia",6.99,España
512770,IACTURA,Merlin Beer,"Acción, Indie",0.99,
244870,Electronic Super Joy,Michael Todd Games,"Acción, Indie",5.99,
9340,Company of Heroes: Opposing Fronts,Relic Entertainment,"Acción, Estrategia",18.49,Canadá
495780,Hexoscope,Studio Binokle,"Casual, Indie",2.99,
1240050,Pendragon: Narrative Tactics,inkle Ltd,"Aventura, Indie, Rol, Estrategia",13.99,Reino Unido
591370,Production Line : Car factory simulation,Positech Games,"Indie, Simuladores, Estrategia",24.5,España
271370,Transport Giant,"Fancy Bytes, Reactor","Simuladores, Estrategia",9.99,España
45760,Ultra Street Fighter® IV,Capcom,Acción,29.99,Japón
1074610,COLLAPSED,Glaive Games,"Acción, Indie",12.99,
312400,Frontline : Longest Day,88mm,Estrategia,1.24,
219990,Grim Dawn,Crate Entertainment,"Acción, Aventura, Indie, Rol",24.99,España
598440,Roots of Insanity,Crania Games,"Acción, Aventura, Indie",5.69,
368800,Apocalypse: Party's Over,Hoplon,"Acción, Indie",0.0,
1035930,Nyasha,Zloy Krot Studio,"Casual, Indie",0.49,Rusia
551080,Rescue your chickens,Mihai Morosanu,"Acción, Indie",0.49,Rumanía
2850100,Dungeon Exiles,Gronkins,"Indie, Rol, Estrategia",4.99,
338630,Wildlife Camp,b-alive gmbh,"Casual, Indie, Simuladores",6.99,Alemania
300360,Evil Pumpkin: The Lost Halloween,Two Desperados,"Aventura, Casual",9.99,
298630,The Escapists,Mouldy Toof Studios,"Acción, Aventura, Indie, Simuladores, Estrategia",14.99,
475620,MOAI 4: Terra Incognita Collector’s Edition,Toyman Interactive,"Casual, Simuladores",7.99,España
780290,Gloomhaven,Flaming Fowl Studios,"Aventura, Rol, Estrategia",34.99,
666140,My Time at Portia,Pathea Games,"Aventura, Casual, Indie, Rol, Simuladores",5.99,
224260,No More Room in Hell,No More Room in Hell Team,"Acción, Indie, Free to Play",0.0,
717950,Rainbow Snake,RandomSpin,Casual,0.59,
12360,FlatOut: Ultimate Carnage Collector's Edition,Bugbear Entertainment,Carreras,7.99,Reino Unido
1062090,Timberborn,Mechanistry,"Indie, Simuladores, Estrategia, Acceso anticipado",33.99,
955320,Dark Fantasy: Jigsaw Puzzle,NP,"Casual, Indie, Rol, Simuladores",1.49,Suiza
2597590,Cuckold Chair Simulator 2023,Romantic Room,"Aventura, Casual, Indie, Simuladores",3.99,España
719080,Fart Simulator 2018,SacriFACE Studio,"Acción, Aventura, Casual, Indie, Simuladores",1.99,
709700,The Thing: Space X,LillyWelland inc.,"Acción, Aventura, Indie",0.99,España
428250,Mystery Castle: The Mirror's Secret,Meridian'93,"Aventura, Casual",6.99,México
822460,Trivia Vault: Auto Racing Trivia,Ripknot Systems,"Acción, Casual, Estrategia",13.79,Suiza
299440,Rooks Keep,RuneStorm,"Acción, Indie, Estrategia",7.79,Islas Vírgenes Británicas
656880,Cybercube,EGAMER,"Acción, Casual, Indie",1.49,Malta
618490,Mr Blaster,ENTERi,"Acción, Casual, Indie",1.99,España
308420,Ziggurat,Milkstone Studios,"Acción, Indie, Rol",14.99,Reino Unido
2671970,‎My Suika – Kyo’s Fruit Merge,Watashi Games,"Casual, Indie, Simuladores, Estrategia",0.99,
252170,Anomaly Warzone Earth Mobile Campaign,11 bit studios,"Acción, Estrategia",4.99,RepúblicaCheca
503410,Zombie Camp,Void Dimensions,"Acción, Indie",0.0,
315130,CO-OP : Decrypted,Pixelz Games,"Aventura, Indie",9.99,
461580,Galaxy Cannon Rider,Coolegion Studios,"Acción, Casual, Indie",7.79,México
292390,Realms of the Haunting,Gremlin Interactive,Acción,2.99,Reino Unido
413710,Blood and Gold: Caribbean!,Snowbird Games,"Acción, Aventura, Indie, Rol, Estrategia",19.99,Canadá
752850,Choice of the Ninja,Choice of Games,"Aventura, Indie, Rol",5.89,Reino Unido
1064200,Brewer,Slava Victorov,"Indie, Simuladores, Estrategia",2.59,
455110,Pertinence,Not Magic,"Acción, Aventura, Indie",3.99,
576470,ANIMALITY,ColloseusX,"Aventura, Casual, Indie, Acceso anticipado",1.99,España
31830,Nancy Drew®: Curse of Blackmoor Manor,HeR Interactive,Aventura,9.75,Estados Unidos
384550,Painters Guild,Lucas Molina,"Casual, Indie, Simuladores, Estrategia",9.99,
765370,RTS Commander: Smash the Rebels,F-Games,"Aventura, Indie, Estrategia",5.99,
368770,President for a Day - Floodings,Serious Games Interactive,"Casual, Indie, Estrategia",4.99,España
1572420,Leenie Boog,Alexander Bazhenov,"Acción, Aventura, Indie, Simuladores",4.99,
13540,Tom Clancy's Rainbow Six® Vegas,Ubisoft Montreal,Acción,2.49,Canadá
1151530,Synthetic Lover,HeartCoreDev,"Casual, Indie, Rol",4.59,
3810,BloodRayne (Legacy),Terminal Reality,Acción,0.0,Estados Unidos
4760,Rome: Total War™ - Collection,CREATIVE ASSEMBLY,Estrategia,0.0,España
485440,Call Of The Mighty Warriors,Jaison Robson Gusava,"Indie, Estrategia",4.9,Brasil
764490,Stickman Jetpack,Starodymov,"Acción, Casual, Indie, Simuladores",0.99,
372670,Eternal Realm,Omega Games,Rol,0.0,
1392060,Erzurum,Proximity Games,"Aventura, Indie",0.99,Nueva Zelanda
930780,Blood Card,Pixel Cattle Games,"Indie, Estrategia",12.49,
2239550,Watch Dogs®: Legion,Ubisoft Toronto,"Acción, Aventura",8.99,Canadá
816670,Slayer Of Traitors,Tero Lunkka,"Acción, Indie",5.89,Finlandia
235620,Small World,Days of Wonder,"Casual, Indie, Estrategia",9.99,Suiza
1173200,Metal Unit,JellySnow Studio,"Acción, Aventura, Indie, Rol",12.49,
637650,FINAL FANTASY XV WINDOWS EDITION,Square Enix,Rol,34.99,Japón
217100,Dementium II HD,Memetic Games,"Acción, Aventura, Indie",5.89,
562050,Liquid Pinball,RunServer,"Casual, Indie",0.99,España
2427420,S.T.A.L.K.E.R.: Clear Sky - Enhanced Edition,GSC Game World,"Acción, Aventura, Rol",19.99,Rusia
8800,Civilization IV: Beyond the Sword,Firaxis Games,Estrategia,9.99,Reino Unido
577080,A Dump in the Dark,Oubliette,"Acción, Aventura, Casual, Indie, Simuladores, Estrategia",2.99,
464360,3030 Deathwar Redux - A Space Odyssey,Bird in Sky,"Acción, Aventura, Indie, Simuladores",14.99,
261030,The Walking Dead: Season Two,Telltale Games,Aventura,14.79,Estados Unidos
330820,2064: Read Only Memories,"MidBoss, LLC.","Aventura, Indie",8.99,
710600,Red Bow,Stranga Games,"Aventura, Casual, Indie",0.69,España
258180,Deus Ex: The Fall,Desconocido,"Acción, Aventura, Rol",9.99,Desconocido
12250,Grand Theft Auto: San Andreas,Desconocido,Sin Género,0.0,Desconocido
1967220,No Return,BlameTech,"Aventura, Indie, Rol",7.99,
2296990,We Were Here Expeditions: The FriendShip,Total Mayhem Games,"Aventura, Casual, Indie",3.99,España
34830,Sniper: Ghost Warrior,City Interactive,Acción,7.99,Reino Unido
232910,TrackMania² Stadium,Nadeo,"Carreras, Deportes",4.99,Francia
948350,Royal Booty Quest,Desconocido,"Casual, Indie, Rol, Simuladores, Estrategia",0.99,Desconocido
335890,Nanofights,Quantumfrog,Indie,0.0,
516950,STARS Simulation,Just Amusing Myself Studios,"Acción, Aventura, Indie, Simuladores, Acceso anticipado",0.0,
220860,McPixel,Sos Sosowski,"Acción, Aventura, Indie",3.99,
2186680,"Warhammer 40,000: Rogue Trader",Owlcat Games,"Acción, Aventura, Indie, Rol, Estrategia",49.99,España
556000,Gold Crusader Remastered Edition,West Forest Games,"Aventura, Casual, Indie",4.99,
754510,3D Hardcore Cube 2,Laush Dmitriy Sergeevich,"Acción, Casual, Indie",2.99,Rusia
352520,The Silent Age,House On Fire,"Aventura, Casual, Indie",9.75,
352890,Caravan,it Matters Games,"Aventura, Indie, Simuladores, Estrategia",5.99,
46520,Wasteland Angel,Octane Games,"Acción, Indie",4.99,
50990,Mystery Case Files: Ravenhearst®,Big Fish Games,"Aventura, Casual",9.99,Países Bajos
107410,Arma 3,Bohemia Interactive,"Acción, Simuladores, Estrategia",29.99,RepúblicaCheca
3431040,That's not my Neighbor,Nachosama Games,"Aventura, Casual, Indie, Simuladores",2.99,
1341830,Steel Thunder,"Accolade, Inc","Acción, Simuladores",5.69,
606360,Mech Skeleton,Heavy Kick Games,"Acción, Indie",3.99,
262690,Little Racers STREET,Milkstone Studios,"Casual, Indie, Carreras",5.99,Reino Unido
42930,Elven Legacy: Magic,1C:InoCo,Estrategia,1.99,Rusia
329380,Stealth Inc 2: A Game of Clones,Carbon,"Acción, Aventura, Indie",14.99,
383670,Deadlands Noir - That Old Time Religion,"SmiteWorks USA, LLC","Casual, Indie",1.59,
667420,Redium,ZovGame,"Sangrientos, Acción, Aventura, Indie",2.99,
1930130,Solitaire Beach Season 3,Creobit,"Casual, Indie",14.79,España
1283190,Neighbours back From Hell,Farbworks,"Aventura, Casual, Estrategia",14.99,
375930,Trap Them,Juri Schupilo,"Acción, Aventura, Casual, Indie, Estrategia",4.99,Alemania
1148530,Griddlers Legend Of The Pirates,Somer Games,"Aventura, Casual",14.79,España
24420,Aquaria,"Bit Blot, LLC",Indie,9.99,
658060,Valentine Panic,Michaela Laws,"Casual, Indie, Rol, Simuladores, Estrategia",0.99,Reino Unido
1800570,Pet Vet 3D Animal Hospital,BrainGame,"Aventura, Casual",9.99,
3450,Typer Shark! Deluxe,"PopCap Games, Inc.",Casual,4.99,Canadá
514490,Ultimate Word Search 2: Letter Boxed,EnsenaSoft,Casual,0.79,México
302190,Amerzone: The Explorer’s Legacy (1999),Microids,"Aventura, Casual",12.99,Francia
2400,The Ship: Murder Party,Outerlight Ltd.,"Acción, Indie, Rol",9.99,
555950,Danganronpa Another Episode: Ultra Despair Girls,"Spike Chunsoft Co., Ltd.",Acción,27.99,Japón
717070,R-COIL,Vector Hat,"Acción, Indie",4.99,
1212940,Ayahuasca,Small Studio by Mac Guff,Indie,12.0,
557420,Kamio Recoil,Shindenken,"Acción, Indie",7.79,
643880,Strikey Sisters,DYA Games,"Acción, Aventura, Casual, Indie",1.99,España
531110,Battles of Norghan,Mitorah Games,"Indie, Rol, Estrategia",9.99,
761320,Black Jewel,Oscar Celestini,"Acción, Aventura, Casual, Indie",1.99,Argentina
205990,Warlock 2: The Exiled,Ino-Co Plus,Estrategia,4.99,España
739540,Break the Game,Simon Fredholm,"Aventura, Indie",8.19,
283370,Marine Sharpshooter II: Jungle Warfare,Jarhead Games,Acción,2.99,
927380,Yakuza Kiwami 2 (Legacy),Ryu Ga Gotoku Studio,"Acción, Aventura, Rol",0.0,Japón
801210,Spellsword Cards: Demontide,One Up Plus Entertainment,Indie,5.89,
722540,Banana Town,Joseph MacDonald,"Casual, Simuladores, Acceso anticipado",4.99,
929020,Nuclear Powered Toaster,Hosted Games,"Aventura, Indie, Rol",4.99,España
709140,A Dream For Aaron,Vidas Salavejus,"Acción, Aventura, Casual, Indie",8.99,Polonia
236150,Starpoint Gemini 2,Little Green Men Games,"Acción, Rol, Simuladores",31.99,Reino Unido
325420,Homebrew - Patent Unknown,Copybugpaste,"Acción, Aventura, Indie, Carreras, Simuladores, Deportes, Acceso anticipado",14.79,
412490,Yrminsul,Black Flag Studios,"Indie, Estrategia",0.99,
386070,Planetary Annihilation: TITANS,Planetary Annihilation Inc,"Acción, Indie, Estrategia",24.99,
761030,EARTHLOCK,Snowcastle Games,"Aventura, Indie, Rol, Estrategia",28.99,
